n : 1.0
freq : 83.33 MHz
SWR : 24.444
 Theta   Phi 	 Gain(dB)   	   Gain   	   Phase(deg)
110  70    -6.757     0.211007     -36626.711
115  70    -7.548     0.175884     -36628.045
120  70    -8.030     0.157403     -36989.968
125  70    -7.955     0.160123     -36991.450
130  70    -7.455     0.179693     -36991.389
135  70    -7.936     0.160826     -36989.659
140  70    -8.808     0.131579     -36628.624
145  70    -9.892     0.102522     -36628.516
150  70   -11.503     0.070746     -36265.482
155  70   -13.687     0.042789     -36627.212
160  70   -15.536     0.027951     -36628.992
165  70   -18.109     0.015457     -36630.865
170  70   -18.955     0.012721     -36628.827
175  70   -21.040     0.007870     -36268.932
180  70   -21.359     0.007313     -36270.876
  0  75   -22.002     0.006307     -36620.026
  5  75   -21.047     0.007859     -36618.009
 10  75   -19.062     0.012412     -36257.827
 15  75   -18.482     0.014184     -36617.671
 20  75   -16.134     0.024354     -36258.963
 25  75   -14.413     0.036201     -36620.178
 30  75   -11.954     0.063774     -36622.202
 35  75   -10.501     0.089098     -36623.084
 40  75    -8.980     0.126460     -36981.122
 45  75    -7.745     0.168074     -36981.821
 50  75    -7.446     0.180068     -36621.242
 55  75    -7.674     0.170861     -36622.326
 60  75    -8.125     0.153993     -36986.165
 65  75    -7.961     0.159909     -36266.460
 70  75    -6.912     0.203590     -36627.210
 75  75    -5.272     0.297039     -36626.339
 80  75    -3.671     0.429437     -36626.758
 85  75    -2.739     0.532271     -36626.936
 90  75    -2.228     0.598656     -36267.883
 95  75    -2.702     0.536810     -36269.556
100  75    -3.439     0.452958     -36627.817
105  75    -4.989     0.316999     -36626.854
110  75    -6.757     0.211007     -36626.711
115  75    -7.548     0.175884     -36628.045
120  75    -8.030     0.157403     -36989.968
125  75    -7.955     0.160123     -36991.450
130  75    -7.455     0.179693     -36991.389
135  75    -7.936     0.160826     -36989.659
140  75    -8.808     0.131579     -36628.624
145  75    -9.892     0.102522     -36628.516
150  75   -11.503     0.070746     -36265.482
155  75   -13.687     0.042789     -36627.212
160  75   -15.536     0.027951     -36628.992
165  75   -18.109     0.015457     -36630.865
170  75   -18.955     0.012721     -36628.827
175  75   -21.040     0.007870     -36268.932
180  75   -21.359     0.007313     -36270.876
  0  80   -22.002     0.006307     -36620.026
  5  80   -21.047     0.007859     -36618.009
 10  80   -19.062     0.012412     -36257.827
 15  80   -18.482     0.014184     -36617.671
 20  80   -16.134     0.024354     -36258.963
 25  80   -14.413     0.036201     -36620.178
 30  80   -11.954     0.063774     -36622.202
 35  80   -10.501     0.089098     -36623.084
 40  80    -8.980     0.126460     -36981.122
 45  80    -7.745     0.168074     -36981.821
 50  80    -7.446     0.180068     -36621.242
 55  80    -7.674     0.170861     -36622.326
 60  80    -8.125     0.153993     -36986.165
 65  80    -7.961     0.159909     -36266.460
 70  80    -6.912     0.203590     -36627.210
 75  80    -5.272     0.297039     -36626.339
 80  80    -3.671     0.429437     -36626.758
 85  80    -2.739     0.532271     -36626.936
 90  80    -2.228     0.598656     -36267.883
 95  80    -2.702     0.536810     -36269.556
100  80    -3.439     0.452958     -36627.817
105  80    -4.989     0.316999     -36626.854
110  80    -6.757     0.211007     -36626.711
115  80    -7.548     0.175884     -36628.045
120  80    -8.030     0.157403     -36989.968
125  80    -7.955     0.160123     -36991.450
130  80    -7.455     0.179693     -36991.389
135  80    -7.936     0.160826     -36989.659
140  80    -8.808     0.131579     -36628.624
145  80    -9.892     0.102522     -36628.516
150  80   -11.503     0.070746     -36265.482
155  80   -13.687     0.042789     -36627.212
160  80   -15.536     0.027951     -36628.992
165  80   -18.109     0.015457     -36630.865
170  80   -18.955     0.012721     -36628.827
175  80   -21.040     0.007870     -36268.932
180  80   -21.359     0.007313     -36270.876
  0  85   -22.002     0.006307     -36620.026
  5  85   -21.047     0.007859     -36618.009
 10  85   -19.062     0.012412     -36257.827
 15  85   -18.482     0.014184     -36617.671
 20  85   -16.134     0.024354     -36258.963
 25  85   -14.413     0.036201     -36620.178
 30  85   -11.954     0.063774     -36622.202
 35  85   -10.501     0.089098     -36623.084
 40  85    -8.980     0.126460     -36981.122
 45  85    -7.745     0.168074     -36981.821
 50  85    -7.446     0.180068     -36621.242
 55  85    -7.674     0.170861     -36622.326
 60  85    -8.125     0.153993     -36986.165
 65  85    -7.961     0.159909     -36266.460
 70  85    -6.912     0.203590     -36627.210
 75  85    -5.272     0.297039     -36626.339
 80  85    -3.671     0.429437     -36626.758
 85  85    -2.739     0.532271     -36626.936
 90  85    -2.228     0.598656     -36267.883
 95  85    -2.702     0.536810     -36269.556
100  85    -3.439     0.452958     -36627.817
105  85    -4.989     0.316999     -36626.854
110  85    -6.757     0.211007     -36626.711
115  85    -7.548     0.175884     -36628.045
120  85    -8.030     0.157403     -36989.968
125  85    -7.955     0.160123     -36991.450
130  85    -7.455     0.179693     -36991.389
135  85    -7.936     0.160826     -36989.659
140  85    -8.808     0.131579     -36628.624
145  85    -9.892     0.102522     -36628.516
150  85   -11.503     0.070746     -36265.482
155  85   -13.687     0.042789     -36627.212
160  85   -15.536     0.027951     -36628.992
165  85   -18.109     0.015457     -36630.865
170  85   -18.955     0.012721     -36628.827
175  85   -21.040     0.007870     -36268.932
180  85   -21.359     0.007313     -36270.876
  0  90   -22.002     0.006307     -36620.026
  5  90   -21.047     0.007859     -36618.009
 10  90   -19.062     0.012412     -36257.827
 15  90   -18.482     0.014184     -36617.671
 20  90   -16.134     0.024354     -36258.963
 25  90   -14.413     0.036201     -36620.178
 30  90   -11.954     0.063774     -36622.202
 35  90   -10.501     0.089098     -36623.084
 40  90    -8.980     0.126460     -36981.122
 45  90    -7.745     0.168074     -36981.821
 50  90    -7.446     0.180068     -36621.242
 55  90    -7.674     0.170861     -36622.326
 60  90    -8.125     0.153993     -36986.165
 65  90    -7.961     0.159909     -36266.460
 70  90    -6.912     0.203590     -36627.210
 75  90    -5.272     0.297039     -36626.339
 80  90    -3.671     0.429437     -36626.758
 85  90    -2.739     0.532271     -36626.936
 90  90    -2.228     0.598656     -36267.883
 95  90    -2.702     0.536810     -36269.556
100  90    -3.439     0.452958     -36627.817
105  90    -4.989     0.316999     -36626.854
110  90    -6.757     0.211007     -36626.711
115  90    -7.548     0.175884     -36628.045
120  90    -8.030     0.157403     -36989.968
125  90    -7.955     0.160123     -36991.450
130  90    -7.455     0.179693     -36991.389
135  90    -7.936     0.160826     -36989.659
140  90    -8.808     0.131579     -36628.624
145  90    -9.892     0.102522     -36628.516
150  90   -11.503     0.070746     -36265.482
155  90   -13.687     0.042789     -36627.212
160  90   -15.536     0.027951     -36628.992
165  90   -18.109     0.015457     -36630.865
170  90   -18.955     0.012721     -36628.827
175  90   -21.040     0.007870     -36268.932
180  90   -21.359     0.007313     -36270.876
  0  95   -22.002     0.006307     -36620.026
  5  95   -21.047     0.007859     -36618.009
 10  95   -19.062     0.012412     -36257.827
 15  95   -18.482     0.014184     -36617.671
 20  95   -16.134     0.024354     -36258.963
 25  95   -14.413     0.036201     -36620.178
 30  95   -11.954     0.063774     -36622.202
 35  95   -10.501     0.089098     -36623.084
 40  95    -8.980     0.126460     -36981.122
 45  95    -7.745     0.168074     -36981.821
 50  95    -7.446     0.180068     -36621.242
 55  95    -7.674     0.170861     -36622.326
 60  95    -8.125     0.153993     -36986.165
 65  95    -7.961     0.159909     -36266.460
 70  95    -6.912     0.203590     -36627.210
 75  95    -5.272     0.297039     -36626.339
 80  95    -3.671     0.429437     -36626.758
 85  95    -2.739     0.532271     -36626.936
 90  95    -2.228     0.598656     -36267.883
 95  95    -2.702     0.536810     -36269.556
100  95    -3.439     0.452958     -36627.817
105  95    -4.989     0.316999     -36626.854
110  95    -6.757     0.211007     -36626.711
115  95    -7.548     0.175884     -36628.045
120  95    -8.030     0.157403     -36989.968
125  95    -7.955     0.160123     -36991.450
130  95    -7.455     0.179693     -36991.389
135  95    -7.936     0.160826     -36989.659
140  95    -8.808     0.131579     -36628.624
145  95    -9.892     0.102522     -36628.516
150  95   -11.503     0.070746     -36265.482
155  95   -13.687     0.042789     -36627.212
160  95   -15.536     0.027951     -36628.992
165  95   -18.109     0.015457     -36630.865
170  95   -18.955     0.012721     -36628.827
175  95   -21.040     0.007870     -36268.932
180  95   -21.359     0.007313     -36270.876
  0 100   -22.002     0.006307     -36620.026
  5 100   -21.047     0.007859     -36618.009
 10 100   -19.062     0.012412     -36257.827
 15 100   -18.482     0.014184     -36617.671
 20 100   -16.134     0.024354     -36258.963
 25 100   -14.413     0.036201     -36620.178
 30 100   -11.954     0.063774     -36622.202
 35 100   -10.501     0.089098     -36623.084
 40 100    -8.980     0.126460     -36981.122
 45 100    -7.745     0.168074     -36981.821
 50 100    -7.446     0.180068     -36621.242
 55 100    -7.674     0.170861     -36622.326
 60 100    -8.125     0.153993     -36986.165
 65 100    -7.961     0.159909     -36266.460
 70 100    -6.912     0.203590     -36627.210
 75 100    -5.272     0.297039     -36626.339
 80 100    -3.671     0.429437     -36626.758
 85 100    -2.739     0.532271     -36626.936
 90 100    -2.228     0.598656     -36267.883
 95 100    -2.702     0.536810     -36269.556
100 100    -3.439     0.452958     -36627.817
105 100    -4.989     0.316999     -36626.854
110 100    -6.757     0.211007     -36626.711
115 100    -7.548     0.175884     -36628.045
120 100    -8.030     0.157403     -36989.968
125 100    -7.955     0.160123     -36991.450
130 100    -7.455     0.179693     -36991.389
135 100    -7.936     0.160826     -36989.659
140 100    -8.808     0.131579     -36628.624
145 100    -9.892     0.102522     -36628.516
150 100   -11.503     0.070746     -36265.482
155 100   -13.687     0.042789     -36627.212
160 100   -15.536     0.027951     -36628.992
165 100   -18.109     0.015457     -36630.865
170 100   -18.955     0.012721     -36628.827
175 100   -21.040     0.007870     -36268.932
180 100   -21.359     0.007313     -36270.876
  0 105   -22.002     0.006307     -36620.026
  5 105   -21.047     0.007859     -36618.009
 10 105   -19.062     0.012412     -36257.827
 15 105   -18.482     0.014184     -36617.671
 20 105   -16.134     0.024354     -36258.963
 25 105   -14.413     0.036201     -36620.178
 30 105   -11.954     0.063774     -36622.202
 35 105   -10.501     0.089098     -36623.084
 40 105    -8.980     0.126460     -36981.122
 45 105    -7.745     0.168074     -36981.821
 50 105    -7.446     0.180068     -36621.242
 55 105    -7.674     0.170861     -36622.326
 60 105    -8.125     0.153993     -36986.165
 65 105    -7.961     0.159909     -36266.460
 70 105    -6.912     0.203590     -36627.210
 75 105    -5.272     0.297039     -36626.339
 80 105    -3.671     0.429437     -36626.758
 85 105    -2.739     0.532271     -36626.936
 90 105    -2.228     0.598656     -36267.883
 95 105    -2.702     0.536810     -36269.556
100 105    -3.439     0.452958     -36627.817
105 105    -4.989     0.316999     -36626.854
110 105    -6.757     0.211007     -36626.711
115 105    -7.548     0.175884     -36628.045
120 105    -8.030     0.157403     -36989.968
125 105    -7.955     0.160123     -36991.450
130 105    -7.455     0.179693     -36991.389
135 105    -7.936     0.160826     -36989.659
140 105    -8.808     0.131579     -36628.624
145 105    -9.892     0.102522     -36628.516
150 105   -11.503     0.070746     -36265.482
155 105   -13.687     0.042789     -36627.212
160 105   -15.536     0.027951     -36628.992
165 105   -18.109     0.015457     -36630.865
170 105   -18.955     0.012721     -36628.827
175 105   -21.040     0.007870     -36268.932
180 105   -21.359     0.007313     -36270.876
  0 110   -22.002     0.006307     -36620.026
  5 110   -21.047     0.007859     -36618.009
 10 110   -19.062     0.012412     -36257.827
 15 110   -18.482     0.014184     -36617.671
 20 110   -16.134     0.024354     -36258.963
 25 110   -14.413     0.036201     -36620.178
 30 110   -11.954     0.063774     -36622.202
 35 110   -10.501     0.089098     -36623.084
 40 110    -8.980     0.126460     -36981.122
 45 110    -7.745     0.168074     -36981.821
 50 110    -7.446     0.180068     -36621.242
 55 110    -7.674     0.170861     -36622.326
 60 110    -8.125     0.153993     -36986.165
 65 110    -7.961     0.159909     -36266.460
 70 110    -6.912     0.203590     -36627.210
 75 110    -5.272     0.297039     -36626.339
 80 110    -3.671     0.429437     -36626.758
 85 110    -2.739     0.532271     -36626.936
 90 110    -2.228     0.598656     -36267.883
 95 110    -2.702     0.536810     -36269.556
100 110    -3.439     0.452958     -36627.817
105 110    -4.989     0.316999     -36626.854
110 110    -6.757     0.211007     -36626.711
115 110    -7.548     0.175884     -36628.045
120 110    -8.030     0.157403     -36989.968
125 110    -7.955     0.160123     -36991.450
130 110    -7.455     0.179693     -36991.389
135 110    -7.936     0.160826     -36989.659
