realTime 	 junk 	 GPS LAT 	 GPS LONG 	 GPS ALT 	 heading 	 junk 	 junk 	 junk
-200993	0	-77.8617	167.063	-28.95	999	0	0	0
-200983	0	-77.8617	167.063	-28.92	999	0	0	0
-200971	0	-77.8617	167.063	-28.87	999	0	0	0
-200961	0	-77.8617	167.063	-28.81	999	0	0	0
-200951	0	-77.8617	167.063	-28.75	999	0	0	0
-200940	0	-77.8617	167.063	-28.52	999	0	0	0
-200929	0	-77.8617	167.063	-28.33	999	0	0	0
-200918	0	-77.8617	167.063	-28.22	999	0	0	0
-200908	0	-77.8617	167.063	-28.19	999	0	0	0
-200898	0	-77.8617	167.063	-28.17	999	0	0	0
-200886	0	-77.8617	167.063	-28.15	999	0	0	0
-200874	0	-77.8617	167.063	-28.17	999	0	0	0
-200864	0	-77.8617	167.063	-28.19	999	0	0	0
-200854	0	-77.8617	167.063	-28.22	999	0	0	0
-200843	0	-77.8617	167.063	-28.27	999	0	0	0
-200831	0	-77.8617	167.063	-28.33	999	0	0	0
-200820	0	-77.8617	167.063	-28.38	999	0	0	0
-200810	0	-77.8617	167.063	-28.42	999	0	0	0
-200799	0	-77.8617	167.063	-28.46	999	0	0	0
-200789	0	-77.8617	167.063	-28.49	999	0	0	0
-200778	0	-77.8617	167.063	-28.54	999	0	0	0
-200767	0	-77.8617	167.063	-28.61	999	0	0	0
-200757	0	-77.8617	167.063	-28.68	999	0	0	0
-200747	0	-77.8617	167.063	-28.76	999	0	0	0
-200737	0	-77.8617	167.063	-28.86	999	0	0	0
-200725	0	-77.8617	167.063	-28.97	999	0	0	0
-200715	0	-77.8617	167.063	-28.86	999	0	0	0
-200705	0	-77.8617	167.063	-28.75	999	0	0	0
-200694	0	-77.8617	167.063	-28.72	999	0	0	0
-200682	0	-77.8617	167.063	-28.74	999	0	0	0
-200670	0	-77.8617	167.063	-28.82	999	0	0	0
-200659	0	-77.8617	167.063	-28.93	999	0	0	0
-200647	0	-77.8617	167.063	-29.09	999	0	0	0
-200635	0	-77.8617	167.063	-29.15	999	0	0	0
-200625	0	-77.8617	167.063	-29.08	999	0	0	0
-200613	0	-77.8617	167.063	-29.02	999	0	0	0
-200602	0	-77.8617	167.063	-28.98	999	0	0	0
-200591	0	-77.8618	167.063	-28.99	999	0	0	0
-200578	0	-77.8618	167.063	-29.03	999	0	0	0
-200567	0	-77.8618	167.063	-29.1	999	0	0	0
-200556	0	-77.8618	167.063	-29.19	999	0	0	0
-200546	0	-77.8618	167.063	-29.28	999	0	0	0
-200536	0	-77.8618	167.063	-29.38	999	0	0	0
-200524	0	-77.8618	167.063	-29.47	999	0	0	0
-200513	0	-77.8618	167.063	-29.53	999	0	0	0
-200501	0	-77.8618	167.063	-29.59	999	0	0	0
-200489	0	-77.8618	167.063	-29.66	999	0	0	0
-200478	0	-77.8618	167.063	-29.75	999	0	0	0
-200467	0	-77.8618	167.063	-29.85	999	0	0	0
-200456	0	-77.8618	167.063	-29.96	999	0	0	0
-200444	0	-77.8618	167.063	-30.09	999	0	0	0
-200431	0	-77.8618	167.063	-30.15	999	0	0	0
-200419	0	-77.8618	167.063	-30.22	999	0	0	0
-200407	0	-77.8617	167.063	-30.31	999	0	0	0
-200393	0	-77.8617	167.063	-30.41	999	0	0	0
-200382	0	-77.8617	167.063	-30.87	999	0	0	0
-200369	0	-77.8617	167.063	-31.46	999	0	0	0
-200358	0	-77.8617	167.063	-31.93	999	0	0	0
-200342	0	-77.8617	167.063	-32.52	999	0	0	0
-200332	0	-77.8617	167.063	-32.82	999	0	0	0
-200321	0	-77.8617	167.063	-33.05	999	0	0	0
-200310	0	-77.8617	167.063	-33.27	999	0	0	0
-200298	0	-77.8617	167.063	-33.45	999	0	0	0
-200287	0	-77.8617	167.063	-33.56	999	0	0	0
-200277	0	-77.8617	167.063	-33.65	999	0	0	0
-200267	0	-77.8617	167.063	-33.72	999	0	0	0
-200255	0	-77.8617	167.063	-33.77	999	0	0	0
-200241	0	-77.8617	167.063	-33.77	999	0	0	0
-200231	0	-77.8617	167.063	-33.74	999	0	0	0
-200220	0	-77.8617	167.063	-33.69	999	0	0	0
-200210	0	-77.8617	167.063	-33.63	999	0	0	0
-200198	0	-77.8617	167.063	-33.55	999	0	0	0
-200185	0	-77.8617	167.063	-33.48	999	0	0	0
-200174	0	-77.8617	167.063	-33.42	999	0	0	0
-200163	0	-77.8617	167.063	-33.45	999	0	0	0
-200153	0	-77.8617	167.063	-33.55	999	0	0	0
-200142	0	-77.8617	167.063	-33.78	999	0	0	0
-200132	0	-77.8618	167.063	-34.05	999	0	0	0
-200121	0	-77.8618	167.063	-34.26	999	0	0	0
-200111	0	-77.8618	167.063	-34.34	999	0	0	0
-200101	0	-77.8618	167.063	-34.33	999	0	0	0
-200091	0	-77.8618	167.063	-34.26	999	0	0	0
-200081	0	-77.8618	167.063	-34.13	999	0	0	0
-200068	0	-77.8618	167.063	-33.95	999	0	0	0
-200057	0	-77.8618	167.063	-33.78	999	0	0	0
-200045	0	-77.8617	167.063	-33.62	999	0	0	0
-200032	0	-77.8617	167.063	-33.44	999	0	0	0
-200021	0	-77.8617	167.063	-33.27	999	0	0	0
-200009	0	-77.8617	167.063	-33.05	999	0	0	0
-199998	0	-77.8617	167.063	-32.86	999	0	0	0
-199986	0	-77.8617	167.063	-32.65	999	0	0	0
-199976	0	-77.8617	167.063	-32.48	999	0	0	0
-199965	0	-77.8617	167.063	-32.32	999	0	0	0
-199954	0	-77.8617	167.063	-32.2	999	0	0	0
-199943	0	-77.8617	167.063	-32.13	999	0	0	0
-199932	0	-77.8617	167.063	-32.11	999	0	0	0
-199922	0	-77.8617	167.063	-32.14	999	0	0	0
-199911	0	-77.8617	167.063	-32.22	999	0	0	0
-199901	0	-77.8617	167.063	-32.32	999	0	0	0
-199889	0	-77.8617	167.063	-32.45	999	0	0	0
-199878	0	-77.8617	167.063	-32.59	999	0	0	0
-199868	0	-77.8617	167.063	-32.67	999	0	0	0
-199857	0	-77.8617	167.063	-32.69	999	0	0	0
-199844	0	-77.8617	167.063	-32.65	999	0	0	0
-199830	0	-77.8617	167.063	-32.61	999	0	0	0
-199818	0	-77.8617	167.063	-32.57	999	0	0	0
-199807	0	-77.8617	167.063	-32.51	999	0	0	0
-199794	0	-77.8617	167.063	-32.39	999	0	0	0
-199784	0	-77.8617	167.063	-32.27	999	0	0	0
-199773	0	-77.8617	167.063	-32.15	999	0	0	0
-199762	0	-77.8617	167.063	-32.02	999	0	0	0
-199750	0	-77.8617	167.063	-31.87	999	0	0	0
-199738	0	-77.8617	167.063	-31.71	999	0	0	0
-199725	0	-77.8617	167.063	-31.51	999	0	0	0
-199712	0	-77.8617	167.063	-31.27	999	0	0	0
-199700	0	-77.8617	167.063	-31.02	999	0	0	0
-199688	0	-77.8617	167.063	-30.83	999	0	0	0
-199678	0	-77.8617	167.063	-30.76	999	0	0	0
-199667	0	-77.8617	167.063	-30.74	999	0	0	0
-199654	0	-77.8617	167.063	-30.75	999	0	0	0
-199644	0	-77.8617	167.063	-30.79	999	0	0	0
-199631	0	-77.8617	167.063	-30.89	999	0	0	0
-199621	0	-77.8617	167.063	-31.02	999	0	0	0
-199609	0	-77.8617	167.063	-31.17	999	0	0	0
-199599	0	-77.8617	167.063	-31.3	999	0	0	0
-199586	0	-77.8617	167.063	-31.52	999	0	0	0
-199576	0	-77.8617	167.063	-31.73	999	0	0	0
-199564	0	-77.8617	167.063	-32.02	999	0	0	0
-199551	0	-77.8617	167.063	-32.32	999	0	0	0
-199539	0	-77.8618	167.063	-32.61	999	0	0	0
-199528	0	-77.8618	167.063	-32.86	999	0	0	0
-199513	0	-77.8618	167.063	-33.15	999	0	0	0
-199501	0	-77.8618	167.063	-33.34	999	0	0	0
-199491	0	-77.8618	167.063	-33.49	999	0	0	0
-199478	0	-77.8618	167.063	-33.67	999	0	0	0
-199467	0	-77.8618	167.063	-33.77	999	0	0	0
-199456	0	-77.8618	167.063	-33.8	999	0	0	0
-199446	0	-77.8618	167.063	-33.75	999	0	0	0
-199434	0	-77.8618	167.063	-33.65	999	0	0	0
-199421	0	-77.8618	167.063	-33.52	999	0	0	0
-199411	0	-77.8618	167.063	-33.43	999	0	0	0
-199398	0	-77.8618	167.063	-33.34	999	0	0	0
-199388	0	-77.8618	167.063	-33.28	999	0	0	0
-199376	0	-77.8618	167.063	-33.23	999	0	0	0
-199366	0	-77.8618	167.063	-33.29	999	0	0	0
-199355	0	-77.8618	167.063	-32.87	999	0	0	0
-199341	0	-77.8618	167.063	-32.37	999	0	0	0
-199330	0	-77.8617	167.063	-32.13	999	0	0	0
-199319	0	-77.8617	167.063	-32.01	999	0	0	0
-199307	0	-77.8617	167.063	-31.91	999	0	0	0
-199297	0	-77.8617	167.063	-31.86	999	0	0	0
-199286	0	-77.8618	167.063	-31.8	999	0	0	0
-199275	0	-77.8618	167.063	-31.72	999	0	0	0
-199265	0	-77.8618	167.063	-31.66	999	0	0	0
-199253	0	-77.8618	167.063	-31.59	999	0	0	0
-199243	0	-77.8618	167.063	-31.5	999	0	0	0
-199234	0	-77.8618	167.063	-31.43	999	0	0	0
-199224	0	-77.8618	167.063	-31.33	999	0	0	0
-199214	0	-77.8618	167.063	-31.16	999	0	0	0
-199201	0	-77.8618	167.063	-30.92	999	0	0	0
-199189	0	-77.8618	167.063	-30.69	999	0	0	0
-199177	0	-77.8618	167.063	-30.47	999	0	0	0
-199165	0	-77.8618	167.063	-30.24	999	0	0	0
-199154	0	-77.8618	167.063	-30.02	999	0	0	0
-199142	0	-77.8618	167.063	-29.76	999	0	0	0
-199130	0	-77.8618	167.063	-29.44	999	0	0	0
-199117	0	-77.8618	167.063	-29.03	999	0	0	0
-199103	0	-77.8618	167.063	-28.65	999	0	0	0
-199086	0	-77.8618	167.063	-28.26	999	0	0	0
-199075	0	-77.8618	167.063	-28.05	999	0	0	0
-199065	0	-77.8618	167.063	-27.9	999	0	0	0
-199055	0	-77.8618	167.063	-27.79	999	0	0	0
-199045	0	-77.8618	167.063	-27.69	999	0	0	0
-199029	0	-77.8618	167.063	-27.55	999	0	0	0
-199015	0	-77.8618	167.063	-27.39	999	0	0	0
-199003	0	-77.8618	167.063	-27.25	999	0	0	0
-198992	0	-77.8618	167.063	-27.14	999	0	0	0
-198980	0	-77.8618	167.063	-27.01	999	0	0	0
-198969	0	-77.8618	167.063	-26.87	999	0	0	0
-198959	0	-77.8618	167.063	-26.76	999	0	0	0
-198949	0	-77.8618	167.063	-26.65	999	0	0	0
-198937	0	-77.8618	167.063	-26.53	999	0	0	0
-198926	0	-77.8618	167.063	-26.45	999	0	0	0
-198913	0	-77.8618	167.063	-26.34	999	0	0	0
-198899	0	-77.8618	167.063	-26.27	999	0	0	0
-198888	0	-77.8618	167.063	-26.23	999	0	0	0
-198878	0	-77.8618	167.063	-26.2	999	0	0	0
-198868	0	-77.8618	167.063	-26.16	999	0	0	0
-198856	0	-77.8618	167.063	-26.08	999	0	0	0
-198846	0	-77.8618	167.063	-26.04	999	0	0	0
-198835	0	-77.8618	167.063	-25.99	999	0	0	0
-198824	0	-77.8618	167.063	-25.99	999	0	0	0
-198814	0	-77.8618	167.062	-26.01	999	0	0	0
-198804	0	-77.8618	167.062	-26.04	999	0	0	0
-198793	0	-77.8618	167.062	-26.08	999	0	0	0
-198781	0	-77.8618	167.062	-26.13	999	0	0	0
-198769	0	-77.8618	167.062	-26.17	999	0	0	0
-198758	0	-77.8618	167.062	-26.24	999	0	0	0
-198748	0	-77.8618	167.062	-26.32	999	0	0	0
-198734	0	-77.8618	167.062	-26.42	999	0	0	0
-198720	0	-77.8618	167.062	-26.54	999	0	0	0
-198710	0	-77.8618	167.062	-26.61	999	0	0	0
-198700	0	-77.8618	167.062	-26.67	999	0	0	0
-198689	0	-77.8618	167.062	-26.71	999	0	0	0
-198678	0	-77.8618	167.062	-26.77	999	0	0	0
-198667	0	-77.8618	167.062	-26.84	999	0	0	0
-198654	0	-77.8618	167.062	-26.89	999	0	0	0
-198642	0	-77.8618	167.062	-26.91	999	0	0	0
-198630	0	-77.8618	167.062	-26.9	999	0	0	0
-198620	0	-77.8618	167.063	-26.85	999	0	0	0
-198609	0	-77.8618	167.063	-26.79	999	0	0	0
-198599	0	-77.8618	167.063	-26.76	999	0	0	0
-198588	0	-77.8618	167.063	-26.7	999	0	0	0
-198578	0	-77.8618	167.063	-26.66	999	0	0	0
-198568	0	-77.8618	167.063	-26.61	999	0	0	0
-198553	0	-77.8618	167.063	-26.52	999	0	0	0
-198541	0	-77.8618	167.063	-26.47	999	0	0	0
-198529	0	-77.8618	167.063	-26.41	999	0	0	0
-198515	0	-77.8618	167.063	-26.35	999	0	0	0
-198504	0	-77.8618	167.063	-26.34	999	0	0	0
-198491	0	-77.8618	167.063	-26.32	999	0	0	0
-198481	0	-77.8618	167.063	-26.3	999	0	0	0
-198471	0	-77.8618	167.063	-26.28	999	0	0	0
-198461	0	-77.8618	167.063	-26.24	999	0	0	0
-198451	0	-77.8618	167.063	-26.21	999	0	0	0
-198440	0	-77.8618	167.063	-26.17	999	0	0	0
-198428	0	-77.8618	167.063	-26.14	999	0	0	0
-198417	0	-77.8618	167.063	-26.14	999	0	0	0
-198404	0	-77.8618	167.063	-26.13	999	0	0	0
-198392	0	-77.8618	167.063	-26.12	999	0	0	0
-198380	0	-77.8618	167.063	-26.17	999	0	0	0
-198370	0	-77.8618	167.063	-26.21	999	0	0	0
-198360	0	-77.8618	167.063	-26.23	999	0	0	0
-198349	0	-77.8618	167.063	-26.29	999	0	0	0
-198338	0	-77.8618	167.063	-26.35	999	0	0	0
-198326	0	-77.8618	167.063	-26.42	999	0	0	0
-198314	0	-77.8618	167.063	-26.45	999	0	0	0
-198301	0	-77.8618	167.063	-26.43	999	0	0	0
-198290	0	-77.8618	167.063	-26.44	999	0	0	0
-198279	0	-77.8618	167.063	-26.44	999	0	0	0
-198266	0	-77.8618	167.063	-26.47	999	0	0	0
-198253	0	-77.8618	167.063	-26.5	999	0	0	0
-198241	0	-77.8618	167.063	-26.55	999	0	0	0
-198230	0	-77.8618	167.063	-26.6	999	0	0	0
-198219	0	-77.8618	167.063	-26.63	999	0	0	0
-198207	0	-77.8618	167.063	-26.65	999	0	0	0
-198196	0	-77.8618	167.063	-26.67	999	0	0	0
-198186	0	-77.8618	167.063	-26.73	999	0	0	0
-198173	0	-77.8618	167.063	-26.97	999	0	0	0
-198163	0	-77.8618	167.063	-27.14	999	0	0	0
-198150	0	-77.8618	167.063	-27.34	999	0	0	0
-198140	0	-77.8618	167.063	-27.47	999	0	0	0
-198129	0	-77.8618	167.063	-27.58	999	0	0	0
-198117	0	-77.8618	167.063	-27.67	999	0	0	0
-198106	0	-77.8618	167.063	-27.77	999	0	0	0
-198093	0	-77.8618	167.063	-27.89	999	0	0	0
-198080	0	-77.8618	167.063	-27.99	999	0	0	0
-198067	0	-77.8618	167.063	-28.05	999	0	0	0
-198056	0	-77.8618	167.063	-28.09	999	0	0	0
-198045	0	-77.8618	167.063	-28.1	999	0	0	0
-198035	0	-77.8618	167.063	-28.11	999	0	0	0
-198024	0	-77.8618	167.063	-28.12	999	0	0	0
-198012	0	-77.8618	167.063	-28.13	999	0	0	0
-198002	0	-77.8618	167.063	-28.16	999	0	0	0
-197992	0	-77.8618	167.063	-28.19	999	0	0	0
-197982	0	-77.8618	167.063	-28.22	999	0	0	0
-197971	0	-77.8618	167.063	-28.27	999	0	0	0
-197961	0	-77.8618	167.063	-28.33	999	0	0	0
-197947	0	-77.8618	167.063	-28.45	999	0	0	0
-197936	0	-77.8618	167.063	-28.56	999	0	0	0
-197923	0	-77.8618	167.063	-28.69	999	0	0	0
-197911	0	-77.8618	167.063	-28.75	999	0	0	0
-197897	0	-77.8618	167.063	-28.73	999	0	0	0
-197885	0	-77.8618	167.063	-28.7	999	0	0	0
-197873	0	-77.8618	167.063	-28.66	999	0	0	0
-197861	0	-77.8618	167.063	-28.65	999	0	0	0
-197850	0	-77.8618	167.063	-28.66	999	0	0	0
-197838	0	-77.8618	167.063	-28.9	999	0	0	0
-197827	0	-77.8618	167.063	-29.2	999	0	0	0
-197817	0	-77.8618	167.063	-29.32	999	0	0	0
-197803	0	-77.8618	167.063	-29.36	999	0	0	0
-197793	0	-77.8618	167.063	-29.35	999	0	0	0
-197778	0	-77.8618	167.063	-29.33	999	0	0	0
-197768	0	-77.8618	167.063	-29.33	999	0	0	0
-197758	0	-77.8618	167.063	-29.31	999	0	0	0
-197746	0	-77.8618	167.063	-29.31	999	0	0	0
-197732	0	-77.8618	167.063	-29.34	999	0	0	0
-197720	0	-77.8618	167.063	-29.59	999	0	0	0
-197708	0	-77.8618	167.063	-29.84	999	0	0	0
-197696	0	-77.8618	167.062	-30.21	999	0	0	0
-197687	0	-77.8618	167.062	-30.53	999	0	0	0
-197677	0	-77.8618	167.062	-30.87	999	0	0	0
-197667	0	-77.8618	167.062	-31.14	999	0	0	0
-197657	0	-77.8618	167.062	-31.39	999	0	0	0
-197645	0	-77.8618	167.063	-31.6	999	0	0	0
-197635	0	-77.8618	167.063	-31.73	999	0	0	0
-197623	0	-77.8618	167.063	-31.81	999	0	0	0
-197612	0	-77.8618	167.063	-32.06	999	0	0	0
-197602	0	-77.8618	167.063	-32.14	999	0	0	0
-197591	0	-77.8618	167.063	-32.08	999	0	0	0
-197581	0	-77.8618	167.063	-31.96	999	0	0	0
-197568	0	-77.8618	167.063	-31.76	999	0	0	0
-197556	0	-77.8618	167.063	-31.56	999	0	0	0
-197543	0	-77.8618	167.063	-31.36	999	0	0	0
-197532	0	-77.8618	167.063	-31.2	999	0	0	0
-197520	0	-77.8618	167.063	-31.03	999	0	0	0
-197508	0	-77.8618	167.063	-30.81	999	0	0	0
-197497	0	-77.8618	167.063	-30.58	999	0	0	0
-197485	0	-77.8618	167.063	-30.28	999	0	0	0
-197474	0	-77.8618	167.063	-30	999	0	0	0
-197461	0	-77.8618	167.063	-29.72	999	0	0	0
-197451	0	-77.8618	167.063	-29.51	999	0	0	0
-197441	0	-77.8618	167.063	-29.33	999	0	0	0
-197428	0	-77.8618	167.063	-29.11	999	0	0	0
-197418	0	-77.8618	167.063	-28.94	999	0	0	0
-197408	0	-77.8618	167.063	-28.76	999	0	0	0
-197398	0	-77.8618	167.063	-28.61	999	0	0	0
-197385	0	-77.8618	167.063	-28.44	999	0	0	0
-197375	0	-77.8618	167.063	-28.32	999	0	0	0
-197364	0	-77.8618	167.063	-28.2	999	0	0	0
-197353	0	-77.8618	167.063	-28.07	999	0	0	0
-197341	0	-77.8618	167.063	-27.95	999	0	0	0
-197330	0	-77.8618	167.063	-27.9	999	0	0	0
-197319	0	-77.8618	167.063	-27.89	999	0	0	0
-197307	0	-77.8618	167.063	-27.9	999	0	0	0
-197297	0	-77.8618	167.063	-27.93	999	0	0	0
-197285	0	-77.8618	167.063	-27.98	999	0	0	0
-197272	0	-77.8618	167.063	-28.05	999	0	0	0
-197261	0	-77.8618	167.063	-28.12	999	0	0	0
-197250	0	-77.8618	167.063	-28.18	999	0	0	0
-197239	0	-77.8618	167.063	-28.21	999	0	0	0
-197224	0	-77.8618	167.063	-28.26	999	0	0	0
-197214	0	-77.8618	167.063	-28.3	999	0	0	0
-197202	0	-77.8618	167.063	-28.45	999	0	0	0
-197189	0	-77.8618	167.063	-28.69	999	0	0	0
-197179	0	-77.8618	167.063	-28.84	999	0	0	0
-197168	0	-77.8618	167.063	-28.98	999	0	0	0
-197158	0	-77.8618	167.062	-29.08	999	0	0	0
-197148	0	-77.8618	167.062	-29.32	999	0	0	0
-197135	0	-77.8618	167.062	-29.5	999	0	0	0
-197125	0	-77.8618	167.062	-29.62	999	0	0	0
-197116	0	-77.8618	167.062	-29.64	999	0	0	0
-197106	0	-77.8618	167.062	-29.62	999	0	0	0
-197094	0	-77.8618	167.062	-29.54	999	0	0	0
-197082	0	-77.8618	167.062	-29.44	999	0	0	0
-197072	0	-77.8618	167.063	-29.26	999	0	0	0
-197059	0	-77.8618	167.063	-29.09	999	0	0	0
-197049	0	-77.8618	167.063	-28.92	999	0	0	0
-197036	0	-77.8618	167.063	-28.68	999	0	0	0
-197023	0	-77.8618	167.063	-28.46	999	0	0	0
-197012	0	-77.8618	167.063	-28.52	999	0	0	0
-197002	0	-77.8618	167.063	-28.54	999	0	0	0
-196948	0	-77.8618	167.063	-28.64	999	0	0	0
-196936	0	-77.8618	167.063	-28.59	999	0	0	0
-196924	0	-77.8618	167.063	-28.54	999	0	0	0
-196911	0	-77.8618	167.063	-28.61	999	0	0	0
-196898	0	-77.8618	167.063	-28.71	999	0	0	0
-196885	0	-77.8618	167.063	-28.69	999	0	0	0
-196874	0	-77.8618	167.063	-28.64	999	0	0	0
-196864	0	-77.8618	167.063	-28.58	999	0	0	0
-196854	0	-77.8618	167.063	-28.48	999	0	0	0
-196843	0	-77.8618	167.063	-28.36	999	0	0	0
-196833	0	-77.8618	167.063	-28.26	999	0	0	0
-196823	0	-77.8618	167.063	-28.19	999	0	0	0
-196812	0	-77.8618	167.063	-28.1	223.012	0	0	0
-196801	0	-77.8618	167.063	-27.98	223.103	0	0	0
-196787	0	-77.8618	167.063	-27.58	223.182	0	0	0
-196777	0	-77.8618	167.063	-27.19	223.292	0	0	0
-196767	0	-77.8618	167.063	-26.81	223.353	0	0	0
-196754	0	-77.8618	167.063	-26.48	223.413	0	0	0
-196742	0	-77.8618	167.063	-26.32	223.475	0	0	0
-196732	0	-77.8618	167.063	-26.25	223.544	0	0	0
-196720	0	-77.8618	167.063	-26.17	223.627	0	0	0
-196707	0	-77.8618	167.063	-26.09	223.722	0	0	0
-196696	0	-77.8618	167.063	-26.07	223.817	0	0	0
-196685	0	-77.8618	167.063	-26.07	999	0	0	0
-196670	0	-77.8618	167.063	-26.03	999	0	0	0
-196659	0	-77.8618	167.063	-26.07	999	0	0	0
-196648	0	-77.8618	167.063	-26.12	999	0	0	0
-196638	0	-77.8618	167.063	-26.22	999	0	0	0
-196628	0	-77.8618	167.063	-26.38	999	0	0	0
-196615	0	-77.8618	167.063	-26.68	999	0	0	0
-196605	0	-77.8618	167.063	-26.94	999	0	0	0
-196593	0	-77.8618	167.063	-27.24	999	0	0	0
-196583	0	-77.8618	167.063	-27.52	999	0	0	0
-196573	0	-77.8618	167.063	-27.77	999	0	0	0
-196560	0	-77.8618	167.063	-28.02	999	0	0	0
-196548	0	-77.8618	167.063	-28.28	999	0	0	0
-196532	0	-77.8618	167.063	-28.65	999	0	0	0
-196522	0	-77.8618	167.063	-28.85	999	0	0	0
-196510	0	-77.8618	167.063	-29.11	999	0	0	0
-196500	0	-77.8617	167.063	-29.34	999	0	0	0
-196488	0	-77.8617	167.063	-29.66	999	0	0	0
-196476	0	-77.8617	167.063	-29.99	999	0	0	0
-196463	0	-77.8617	167.063	-30.33	999	0	0	0
-196451	0	-77.8617	167.063	-30.59	999	0	0	0
-196439	0	-77.8617	167.063	-30.77	999	0	0	0
-196426	0	-77.8617	167.063	-30.89	999	0	0	0
-196415	0	-77.8617	167.063	-30.97	999	0	0	0
-196403	0	-77.8617	167.063	-31.05	999	0	0	0
-196392	0	-77.8617	167.063	-31.09	999	0	0	0
-196380	0	-77.8617	167.063	-31.08	999	0	0	0
-196369	0	-77.8617	167.063	-31.01	999	0	0	0
-196359	0	-77.8617	167.063	-30.91	999	0	0	0
-196349	0	-77.8617	167.063	-30.75	999	0	0	0
-196339	0	-77.8617	167.063	-30.6	999	0	0	0
-196326	0	-77.8617	167.063	-30.42	999	0	0	0
-196314	0	-77.8617	167.063	-30.23	999	0	0	0
-196301	0	-77.8617	167.063	-29.94	999	0	0	0
-196291	0	-77.8617	167.063	-29.97	999	0	0	0
-196281	0	-77.8617	167.063	-30.04	999	0	0	0
-196266	0	-77.8617	167.063	-30.09	999	0	0	0
-196256	0	-77.8617	167.063	-30.09	999	0	0	0
-196246	0	-77.8617	167.063	-30.08	999	0	0	0
-196234	0	-77.8617	167.063	-30.03	999	0	0	0
-196224	0	-77.8617	167.063	-29.99	999	0	0	0
-196215	0	-77.8617	167.063	-29.95	999	0	0	0
-196204	0	-77.8617	167.063	-29.95	999	0	0	0
-196193	0	-77.8617	167.063	-30	999	0	0	0
-196183	0	-77.8617	167.063	-29.95	999	0	0	0
-196173	0	-77.8617	167.063	-29.82	999	0	0	0
-196161	0	-77.8617	167.063	-29.7	999	0	0	0
-196149	0	-77.8617	167.063	-29.85	999	0	0	0
-196135	0	-77.8617	167.063	-30.03	999	0	0	0
-196124	0	-77.8617	167.063	-30.13	999	0	0	0
-196110	0	-77.8617	167.063	-30.21	999	0	0	0
-196099	0	-77.8617	167.063	-30.23	999	0	0	0
-196087	0	-77.8617	167.063	-30.25	999	0	0	0
-196077	0	-77.8617	167.063	-30.26	999	0	0	0
-196065	0	-77.8617	167.063	-30.33	999	0	0	0
-196055	0	-77.8617	167.063	-30.4	999	0	0	0
-196041	0	-77.8617	167.063	-30.44	999	0	0	0
-196025	0	-77.8617	167.063	-30.55	999	0	0	0
-196016	0	-77.8617	167.063	-30.59	999	0	0	0
-196004	0	-77.8617	167.063	-30.66	999	0	0	0
-195991	0	-77.8618	167.063	-30.74	999	0	0	0
-195979	0	-77.8618	167.063	-30.83	999	0	0	0
-195970	0	-77.8618	167.063	-30.95	999	0	0	0
-195959	0	-77.8618	167.063	-31.07	999	0	0	0
-195946	0	-77.8618	167.063	-31.19	999	0	0	0
-195936	0	-77.8618	167.063	-31.28	999	0	0	0
-195923	0	-77.8618	167.063	-31.37	999	0	0	0
-195915	0	-77.8618	167.063	-31.42	999	0	0	0
-195903	0	-77.8617	167.063	-31.48	999	0	0	0
-195893	0	-77.8617	167.063	-31.53	999	0	0	0
-195881	0	-77.8617	167.063	-31.58	999	0	0	0
-195870	0	-77.8617	167.063	-31.61	999	0	0	0
-195860	0	-77.8617	167.063	-31.62	999	0	0	0
-195847	0	-77.8617	167.063	-31.6	999	0	0	0
-195833	0	-77.8617	167.063	-31.5	999	0	0	0
-195823	0	-77.8617	167.063	-31.43	999	0	0	0
-195810	0	-77.8617	167.063	-31.31	999	0	0	0
-195798	0	-77.8617	167.063	-31.18	999	0	0	0
-195788	0	-77.8617	167.063	-31.05	999	0	0	0
-195776	0	-77.8617	167.063	-30.86	999	0	0	0
-195764	0	-77.8617	167.063	-30.66	999	0	0	0
-195754	0	-77.8618	167.063	-30.48	15.8457	0	0	0
-195739	0	-77.8618	167.063	-30.2	16.0008	0	0	0
-195727	0	-77.8618	167.063	-29.96	16.0966	0	0	0
-195714	0	-77.8618	167.063	-29.71	16.1901	0	0	0
-195702	0	-77.8618	167.063	-29.51	16.2993	0	0	0
-195691	0	-77.8618	167.063	-29.35	16.4192	0	0	0
-195680	0	-77.8618	167.063	-29.22	16.5219	0	0	0
-195670	0	-77.8618	167.063	-29.13	16.606	0	0	0
-195660	0	-77.8618	167.063	-29.07	16.7211	0	0	0
-195649	0	-77.8618	167.063	-29.06	16.7913	0	0	0
-195638	0	-77.8618	167.063	-29.07	16.8961	0	0	0
-195628	0	-77.8617	167.063	-29.12	17.004	0	0	0
-195617	0	-77.8617	167.063	-29.31	17.0978	0	0	0
-195605	0	-77.8617	167.063	-29.76	17.2081	0	0	0
-195591	0	-77.8617	167.063	-29.94	17.2338	0	0	0
-195581	0	-77.8617	167.063	-29.9	999	0	0	0
-195569	0	-77.8617	167.063	-29.84	999	0	0	0
-195559	0	-77.8617	167.063	-29.77	999	0	0	0
-195547	0	-77.8617	167.063	-29.62	999	0	0	0
-195536	0	-77.8617	167.063	-29.4	999	0	0	0
-195525	0	-77.8617	167.063	-29.11	999	0	0	0
-195510	0	-77.8617	167.063	-28.61	999	0	0	0
